,location,size,total_sqft,bath,price,bhk,price_per_sqft
3321,Kanakapura,3 BHK,1477.0,2.0,69.5,3,4705.484089370345
3322,Kanakpura Road,2 BHK,700.0,2.0,36.0,2,5142.857142857143
3323,Kanakpura Road,3 BHK,1665.0,3.0,88.0,3,5285.285285285287
3324,Kanakpura Road,2 BHK,950.0,2.0,57.0,2,6000.0
3325,Kanakpura Road,4 Bedroom,2250.0,4.0,110.0,4,4888.88888888889
3326,Kanakpura Road,1 BHK,525.0,1.0,26.0,1,4952.380952380952
3327,Kanakpura Road,1 BHK,525.0,1.0,27.25,1,5190.476190476191
3328,Kanakpura Road,3 BHK,1100.0,2.0,58.0,3,5272.727272727273
3329,Kanakpura Road,1 BHK,525.0,1.0,30.0,1,5714.285714285716
3330,Kanakpura Road,2 BHK,1339.0,2.0,75.0,2,5601.194921583272
3331,Kanakpura Road,3 BHK,1100.0,3.0,58.0,3,5272.727272727273
3332,Kanakpura Road,1 BHK,525.0,1.0,26.0,1,4952.380952380952
3333,Kanakpura Road,3 BHK,1843.0,3.0,95.84,3,5200.217037438958
3334,Kanakpura Road,2 BHK,1290.0,2.0,74.0,2,5736.434108527133
3335,Kanakpura Road,3 BHK,1665.0,3.0,86.58,3,5200.0
3336,Kanakpura Road,3 BHK,1542.0,2.0,85.0,3,5512.321660181582
3337,Kanakpura Road,3 BHK,1300.0,2.0,69.0,3,5307.692307692308
3338,Kanakpura Road,2 BHK,1495.0,2.0,90.0,2,6020.066889632107
3339,Kanakpura Road,3 BHK,1560.0,3.0,92.0,3,5897.435897435898
3341,Kanakpura Road,3 BHK,1420.0,2.0,75.0,3,5281.69014084507
3342,Kanakpura Road,1 BHK,825.0,1.0,36.29,1,4398.787878787879
3343,Kanakpura Road,2 BHK,983.0,2.0,50.6,2,5147.5076297049845
3344,Kanakpura Road,3 BHK,1843.0,3.0,95.84,3,5200.217037438958
3345,Kanakpura Road,3 Bedroom,1500.0,3.0,97.0,3,6466.666666666668
3346,Kanakpura Road,2 BHK,1366.0,3.0,76.85,2,5625.9150805270865
3347,Kanakpura Road,1 BHK,525.0,1.0,25.0,1,4761.904761904762
3348,Kanakpura Road,3 BHK,2265.0,3.0,136.0,3,6004.4150110375285
3349,Kanakpura Road,3 Bedroom,2200.0,3.0,130.0,3,5909.090909090909
3350,Kanakpura Road,1 BHK,525.0,1.0,30.0,1,5714.285714285716
3351,Kanakpura Road,2 BHK,1051.0,2.0,56.74,2,5398.6679352997135
3352,Kanakpura Road,1 BHK,525.0,1.0,30.0,1,5714.285714285716
3353,Kanakpura Road,3 BHK,1300.0,3.0,69.0,3,5307.692307692308
3354,Kanakpura Road,2 BHK,700.0,2.0,40.0,2,5714.285714285716
3355,Kanakpura Road,1 BHK,458.0,1.0,19.695,1,4300.218340611354
3356,Kanakpura Road,3 BHK,1700.0,3.0,88.0,3,5176.470588235295
3357,Kanakpura Road,4 Bedroom,2775.0,3.0,165.0,4,5945.945945945946
3358,Kanakpura Road,3 Bedroom,1900.0,3.0,99.0,3,5210.526315789473
3359,Kanakpura Road,2 BHK,1290.0,2.0,80.0,2,6201.5503875969
3360,Kanakpura Road,3 BHK,1868.0,3.0,113.0,3,6049.250535331906
3361,Kanakpura Road,2 BHK,1366.0,2.0,83.0,2,6076.134699853586
3362,Kanakpura Road,2 BHK,700.0,2.0,40.0,2,5714.285714285716
3363,Kanakpura Road,2 BHK,1339.0,2.0,71.5,2,5339.805825242718
3364,Kanakpura Road,1 BHK,670.0,1.0,35.0,1,5223.880597014925
3365,Kanakpura Road,1 BHK,525.0,1.0,30.0,1,5714.285714285716
3366,Kanakpura Road,3 BHK,1498.0,3.0,95.0,3,6341.789052069425
3367,Kanakpura Road,3 BHK,1665.0,3.0,86.91,3,5219.819819819821
3368,Kanakpura Road,3 BHK,1665.0,3.0,86.58,3,5200.0
3369,Kanakpura Road,1 BHK,712.0,1.0,38.44,1,5398.876404494382
3370,Kanakpura Road,3 BHK,1507.0,2.0,95.0,3,6303.9150630391505
3371,Kanakpura Road,2 BHK,1339.0,2.0,85.0,2,6348.020911127707
3372,Kanakpura Road,1 BHK,525.0,1.0,27.0,1,5142.857142857143
3373,Kanakpura Road,1 BHK,525.0,1.0,27.5,1,5238.095238095239
3374,Kanakpura Road,1 BHK,525.0,1.0,26.25,1,5000.0
3375,Kanakpura Road,1 BHK,525.0,1.0,26.0,1,4952.380952380952
3376,Kanakpura Road,3 BHK,1050.0,2.0,59.0,3,5619.047619047618
3377,Kanakpura Road,3 BHK,1600.0,3.0,90.0,3,5625.0
3378,Kanakpura Road,3 BHK,1100.0,3.0,56.57,3,5142.727272727273
3379,Kanakpura Road,3 BHK,1843.0,3.0,96.2,3,5219.750406945198
3380,Kanakpura Road,2 BHK,1240.0,2.0,65.0,2,5241.935483870968
3381,Kanakpura Road,2 BHK,700.0,2.0,41.0,2,5857.142857142857
3382,Kanakpura Road,2 BHK,700.0,1.0,41.0,2,5857.142857142857
3383,Kanakpura Road,3 BHK,1100.0,3.0,58.0,3,5272.727272727273
3384,Kanakpura Road,2 BHK,1140.0,2.0,65.0,2,5701.754385964912
3385,Kanakpura Road,2 BHK,700.0,2.0,40.0,2,5714.285714285716
3386,Kanakpura Road,1 BHK,525.0,1.0,26.01,1,4954.285714285715
3387,Kanakpura Road,2 BHK,1322.0,2.0,70.0,2,5295.00756429652
3388,Kanakpura Road,2 BHK,1698.0,2.0,105.0,2,6183.745583038868
3389,Kanakpura Road,3 BHK,1300.0,3.0,69.0,3,5307.692307692308
3390,Kanakpura Road,3 BHK,1300.0,3.0,69.0,3,5307.692307692308
3391,Kanakpura Road,2 BHK,1167.0,2.0,63.0,2,5398.457583547558
3392,Kanakpura Road,3 BHK,1300.0,3.0,69.0,3,5307.692307692308
3393,Kanakpura Road,2 BHK,1430.0,2.0,78.0,2,5454.545454545455
3394,Kanakpura Road,2 BHK,700.0,2.0,36.0,2,5142.857142857143
3395,Kanakpura Road,3 BHK,1100.0,3.0,58.0,3,5272.727272727273
3396,Kanakpura Road,3 BHK,1300.0,2.0,69.0,3,5307.692307692308
3397,Kanakpura Road,3 BHK,2000.0,3.0,105.0,3,5250.0
3398,Kanakpura Road,2 Bedroom,1200.0,2.0,62.0,2,5166.666666666667
3399,Kanakpura Road,3 BHK,1843.0,3.0,95.0,3,5154.639175257732
3400,Kanakpura Road,2 BHK,900.0,2.0,46.29,2,5143.333333333333
3401,Kanakpura Road,1 BHK,850.0,1.0,37.32,1,4390.588235294118
3402,Kanakpura Road,1 BHK,525.0,1.0,30.0,1,5714.285714285716
3403,Kanakpura Road,3 BHK,1938.0,3.0,105.0,3,5417.95665634675
3404,Kanakpura Road,3 BHK,1843.0,3.0,96.2,3,5219.750406945198
3405,Kanakpura Road,1 BHK,525.0,1.0,26.0,1,4952.380952380952
3406,Kanakpura Road,2 BHK,700.0,2.0,36.0,2,5142.857142857143
3407,Kanakpura Road,3 BHK,1622.0,3.0,95.0,3,5856.966707768187
3408,Kannamangala,2 BHK,957.0,2.0,58.0,2,6060.606060606061
3409,Kannamangala,2 BHK,957.0,2.0,56.0,2,5851.619644723093
3410,Kannamangala,4 Bedroom,3000.0,4.0,200.0,4,6666.666666666668
3411,Kannamangala,3 BHK,1536.0,3.0,89.0,3,5794.270833333332
3412,Kannamangala,4 Bedroom,2400.0,4.0,130.0,4,5416.666666666667
3413,Kannamangala,3 BHK,1574.0,3.0,93.34,3,5930.114358322745
3414,Kannamangala,2 BHK,957.0,2.0,52.5,2,5485.8934169279
3415,Kannamangala,3 BHK,1536.0,3.0,104.0,3,6770.833333333332
3416,Kannamangala,2 BHK,957.0,2.0,54.5,2,5694.879832810867
3417,Kannamangala,4 BHK,2422.0,4.0,135.0,4,5573.905862923204
3418,Kannamangala,2 BHK,957.0,2.0,55.0,2,5747.126436781609
3419,Kannamangala,2 BHK,957.0,2.0,56.0,2,5851.619644723093
3420,Karuna Nagar,3 Bedroom,2500.0,3.0,180.0,3,7200.0
3421,Karuna Nagar,3 Bedroom,2500.0,3.0,190.0,3,7600.0
3422,Karuna Nagar,3 Bedroom,1962.0,3.0,175.0,3,8919.469928644241
3423,Karuna Nagar,2 BHK,1057.0,2.0,65.0,2,6149.479659413434
3424,Karuna Nagar,3 BHK,1354.0,2.0,98.0,3,7237.81388478582
3425,Karuna Nagar,3 BHK,1945.0,3.0,115.0,3,5912.596401028278
3426,Karuna Nagar,3 BHK,1960.0,3.0,165.0,3,8418.367346938776
3427,Kasavanhalli,2 BHK,1060.0,2.0,58.06,2,5477.358490566037
3428,Kasavanhalli,3 BHK,1563.05,3.0,105.0,3,6717.635392341896
3429,Kasavanhalli,3 BHK,1717.0,3.0,99.0,3,5765.870704717529
3430,Kasavanhalli,4 Bedroom,3260.0,4.0,240.0,4,7361.963190184049
3431,Kasavanhalli,2 BHK,1349.0,2.0,78.0,2,5782.060785767235
3432,Kasavanhalli,2 BHK,1121.0,2.0,78.0,2,6958.073148974129
3433,Kasavanhalli,2 BHK,1100.0,2.0,50.0,2,4545.454545454545
3434,Kasavanhalli,2 BHK,1200.0,2.0,78.0,2,6500.0
3435,Kasavanhalli,3 BHK,1476.0,3.0,89.0,3,6029.810298102981
3436,Kasavanhalli,2 BHK,1200.0,2.0,50.0,2,4166.666666666667
3437,Kasavanhalli,3 BHK,1719.0,3.0,116.0,3,6748.109365910413
3438,Kasavanhalli,2 BHK,1115.0,2.0,50.0,2,4484.304932735426
3439,Kasavanhalli,2 BHK,1125.0,2.0,61.2,2,5440.0
3440,Kasavanhalli,3 BHK,2170.0,3.0,151.0,3,6958.525345622121
3441,Kasavanhalli,3 BHK,1476.0,3.0,95.0,3,6436.314363143631
3442,Kasavanhalli,2 BHK,1200.0,2.0,50.3,2,4191.666666666667
3443,Kasavanhalli,3 BHK,1787.0,3.0,123.0,3,6883.0442081701185
3444,Kasavanhalli,2 BHK,1090.0,2.0,59.8,2,5486.238532110092
3445,Kasavanhalli,3 BHK,1691.0,3.0,104.0,3,6150.206978119456
3446,Kasavanhalli,4 BHK,4260.0,4.0,272.0,4,6384.976525821597
3447,Kasavanhalli,3 Bedroom,2111.0,4.0,120.0,3,5684.509711037423
3448,Kasavanhalli,2 BHK,950.0,2.0,39.0,2,4105.263157894737
3449,Kasavanhalli,1 BHK,770.0,1.0,43.82,1,5690.909090909091
3450,Kasavanhalli,2 BHK,1147.0,2.0,60.0,2,5231.0374891020065
3451,Kasavanhalli,2 BHK,1375.0,2.0,72.0,2,5236.363636363636
3452,Kasavanhalli,2 BHK,1200.0,2.0,60.0,2,5000.0
3453,Kasavanhalli,4 Bedroom,4260.0,4.0,333.0,4,7816.901408450704
3454,Kasavanhalli,2 BHK,1495.0,2.0,83.0,2,5551.839464882944
3455,Kasavanhalli,4 BHK,4000.0,4.0,325.0,4,8125.0
3456,Kasavanhalli,3 BHK,1225.0,2.0,69.0,3,5632.65306122449
3457,Kasavanhalli,3 BHK,1917.0,3.0,132.0,3,6885.758998435055
3458,Kasavanhalli,2 BHK,1375.0,2.0,78.0,2,5672.727272727273
3459,Kasavanhalli,4 Bedroom,4408.0,4.0,344.0,4,7803.992740471869
3460,Kasavanhalli,2 BHK,1309.0,2.0,95.0,2,7257.448433919022
3461,Kasavanhalli,3 BHK,1476.0,3.0,105.0,3,7113.821138211382
3462,Kasavanhalli,2 BHK,1158.0,2.0,67.0,2,5785.837651122624
3463,Kasavanhalli,2 BHK,1214.0,2.0,67.0,2,5518.945634266886
3464,Kasavanhalli,3 Bedroom,2110.0,4.0,120.0,3,5687.2037914691955
3465,Kasavanhalli,2 BHK,1495.0,2.0,110.0,2,7357.859531772575
3466,Kasavanhalli,2 BHK,1575.0,2.0,85.0,2,5396.825396825397
3467,Kasavanhalli,2 BHK,1069.0,2.0,55.0,2,5144.995322731525
3468,Kasavanhalli,2 BHK,1100.0,2.0,68.0,2,6181.818181818182
3469,Kasavanhalli,3 BHK,1715.0,3.0,112.0,3,6530.61224489796
3470,Kasavanhalli,2 BHK,1100.0,2.0,65.0,2,5909.090909090909
3471,Kasavanhalli,2 BHK,1230.0,2.0,66.25,2,5386.178861788618
3472,Kasavanhalli,3 BHK,1819.0,3.0,150.0,3,8246.289169873557
3473,Kasavanhalli,2 BHK,1585.0,2.0,90.0,2,5678.233438485804
3474,Kasavanhalli,2 BHK,1245.0,2.0,80.0,2,6425.702811244979
3475,Kasavanhalli,3 BHK,2035.0,3.0,142.0,3,6977.886977886978
3476,Kasavanhalli,3 BHK,1747.0,3.0,110.0,3,6296.508299942759
3477,Kasavanhalli,2 BHK,1377.0,2.0,80.0,2,5809.731299927378
3478,Kasavanhalli,2 BHK,1181.0,2.0,61.0,2,5165.1143099068595
3479,Kasavanhalli,2 BHK,1121.0,2.0,75.0,2,6690.4549509366625
3480,Kasturi Nagar,3 BHK,1925.0,3.0,125.0,3,6493.506493506494
3481,Kasturi Nagar,2 BHK,1567.0,2.0,92.0,2,5871.091257179322
3482,Kasturi Nagar,2 BHK,1080.0,2.0,80.0,2,7407.407407407409
3483,Kasturi Nagar,2 BHK,1101.0,2.0,65.0,2,5903.723887375114
3484,Kasturi Nagar,4 BHK,1896.0,3.0,125.0,4,6592.827004219409
3485,Kasturi Nagar,2 BHK,1100.0,2.0,58.0,2,5272.727272727273
3486,Kasturi Nagar,3 BHK,1570.0,3.0,110.0,3,7006.369426751592
3487,Kasturi Nagar,2 BHK,1000.0,2.0,58.0,2,5800.0
3488,Kasturi Nagar,2 BHK,1101.0,2.0,66.0,2,5994.550408719346
3489,Kasturi Nagar,4 BHK,2507.0,4.0,155.0,4,6182.688472277623
3490,Kathriguppe,3 BHK,1400.0,2.0,77.0,3,5500.0
3491,Kathriguppe,3 BHK,1250.0,2.0,68.75,3,5500.0
3492,Kathriguppe,3 BHK,1245.0,2.0,68.48,3,5500.401606425703
3493,Kathriguppe,3 BHK,1350.0,2.0,87.01,3,6445.185185185185
3494,Kathriguppe,3 BHK,1350.0,2.0,80.99,3,5999.259259259258
3495,Kathriguppe,3 BHK,1365.0,2.0,75.08,3,5500.366300366301
3496,Kathriguppe,3 BHK,1300.0,3.0,77.99,3,5999.230769230769
3497,Kathriguppe,3 BHK,1350.0,2.0,80.99,3,5999.259259259258
3498,Kathriguppe,3 BHK,1390.0,2.0,76.45,3,5500.0
3499,Kathriguppe,3 BHK,1350.0,3.0,78.3,3,5800.0
3500,Kathriguppe,3 BHK,1250.0,2.0,68.75,3,5500.0
3501,Kathriguppe,3 BHK,1300.0,3.0,77.99,3,5999.230769230769
3502,Kathriguppe,3 BHK,1335.0,2.0,73.43,3,5500.374531835208
3503,Kathriguppe,3 BHK,1300.0,3.0,77.99,3,5999.230769230769
3504,Kathriguppe,3 BHK,1300.0,3.0,77.99,3,5999.230769230769
3505,Kathriguppe,3 BHK,1335.0,2.0,73.43,3,5500.374531835208
3506,Kathriguppe,3 BHK,1350.0,3.0,80.99,3,5999.259259259258
3507,Kathriguppe,2 BHK,1250.0,2.0,68.75,2,5500.0
3508,Kathriguppe,3 BHK,1350.0,3.0,80.99,3,5999.259259259258
3509,Kaval Byrasandra,2 BHK,1200.0,2.0,52.0,2,4333.333333333333
3510,Kaval Byrasandra,2 BHK,1020.0,2.0,52.0,2,5098.039215686274
3511,Kaval Byrasandra,2 BHK,1200.0,2.0,49.5,2,4125.0
3512,Kaval Byrasandra,2 BHK,945.0,2.0,50.0,2,5291.005291005291
3513,Kaval Byrasandra,2 BHK,1060.0,2.0,45.0,2,4245.2830188679245
3514,Kaval Byrasandra,2 BHK,1100.0,2.0,46.0,2,4181.818181818182
3515,Kaval Byrasandra,2 BHK,1185.0,2.0,49.0,2,4135.021097046413
3516,Kaval Byrasandra,2 BHK,997.0,2.0,53.0,2,5315.947843530592
3517,Kaval Byrasandra,2 BHK,1060.0,2.0,42.0,2,3962.264150943396
3518,Kaval Byrasandra,1 BHK,480.0,1.0,25.0,1,5208.333333333333
3519,Kaval Byrasandra,2 BHK,1125.0,2.0,41.5,2,3688.888888888889
3520,Kaval Byrasandra,2 BHK,1180.0,2.0,60.0,2,5084.745762711866
3521,Kaval Byrasandra,3 BHK,1450.0,3.0,75.0,3,5172.4137931034475
3522,Kaval Byrasandra,2 BHK,1066.0,2.0,55.0,2,5159.474671669794
3523,Kaval Byrasandra,2 BHK,1025.0,2.0,60.0,2,5853.658536585366
3524,Kaval Byrasandra,3 BHK,1400.0,3.0,75.0,3,5357.142857142857
3525,Kenchenahalli,2 BHK,1015.0,2.0,58.0,2,5714.285714285716
3526,Kenchenahalli,1 BHK,715.0,1.0,45.0,1,6293.706293706294
3527,Kenchenahalli,2 BHK,1150.0,2.0,58.0,2,5043.478260869565
3528,Kenchenahalli,3 BHK,1280.0,2.0,69.0,3,5390.625
3529,Kenchenahalli,2 BHK,870.0,1.0,45.0,2,5172.4137931034475
3530,Kenchenahalli,2 BHK,1150.0,2.0,60.0,2,5217.391304347826
3531,Kenchenahalli,1 BHK,700.0,1.0,35.0,1,5000.0
3532,Kenchenahalli,2 BHK,1060.0,2.0,52.0,2,4905.66037735849
3533,Kenchenahalli,2 BHK,1150.0,2.0,57.0,2,4956.521739130435
3534,Kenchenahalli,3 BHK,1720.0,3.0,100.0,3,5813.9534883720935
3535,Kenchenahalli,2 BHK,1015.0,2.0,60.0,2,5911.330049261082
3536,Kengeri,2 BHK,750.0,2.0,38.0,2,5066.666666666667
3537,Kengeri,2 BHK,1197.0,2.0,50.0,2,4177.109440267335
3538,Kengeri,2 BHK,1200.0,2.0,58.0,2,4833.333333333333
3539,Kengeri,2 BHK,726.0,2.0,31.0,2,4269.972451790633
3540,Kengeri,2 BHK,1025.0,2.0,57.0,2,5560.975609756098
3541,Kengeri,3 BHK,1082.0,2.0,49.0,3,4528.650646950093
3542,Kengeri,2 BHK,750.0,2.0,36.0,2,4800.0
3543,Kengeri,2 BHK,963.0,2.0,40.0,2,4153.686396677051
3544,Kengeri,2 BHK,726.0,2.0,35.0,2,4820.9366391184585
3545,Kengeri,1 BHK,416.0,1.0,19.5,1,4687.5
3546,Kengeri,2 BHK,900.0,2.0,45.0,2,5000.0
3547,Kengeri,1 BHK,502.0,1.0,25.0,1,4980.0796812748995
3548,Kengeri,3 Bedroom,1200.0,3.0,67.0,3,5583.333333333332
3549,Kengeri,2 BHK,725.0,2.0,30.0,2,4137.931034482759
3550,Kengeri,1 BHK,500.0,1.0,17.0,1,3400.0
3551,Kengeri,1 BHK,540.0,1.0,22.5,1,4166.666666666667
3552,Kengeri,2 BHK,750.0,2.0,35.5,2,4733.333333333333
3553,Kengeri,3 BHK,1741.0,3.0,80.0,3,4595.060310166571
3554,Kengeri,2 Bedroom,1200.0,2.0,58.0,2,4833.333333333333
3555,Kengeri,2 BHK,750.0,2.0,36.5,2,4866.666666666667
3556,Kengeri,1 BHK,416.0,1.0,18.0,1,4326.923076923077
3557,Kengeri,2 BHK,883.0,2.0,49.0,2,5549.263873159683
3558,Kengeri,2 BHK,1052.0,2.0,51.0,2,4847.908745247149
3559,Kengeri,2 BHK,1220.0,2.0,63.0,2,5163.934426229508
3560,Kengeri,1 Bedroom,1150.0,1.0,52.0,1,4521.739130434783
3561,Kengeri,2 BHK,1192.0,2.0,53.5,2,4488.255033557047
3562,Kengeri,2 BHK,750.0,2.0,40.0,2,5333.333333333333
3563,Kengeri,2 BHK,1035.0,2.0,51.5,2,4975.84541062802
3564,Kengeri,8 Bedroom,3000.0,5.0,130.0,8,4333.333333333333
3565,Kengeri,1 BHK,410.0,1.0,15.0,1,3658.536585365853
3566,Kengeri,1 BHK,416.0,1.0,17.19,1,4132.211538461539
3567,Kengeri,5 Bedroom,2500.0,4.0,100.0,5,4000.0
3568,Kengeri,1 BHK,550.0,1.0,16.75,1,3045.4545454545455
3569,Kengeri Satellite Town,2 BHK,890.0,2.0,35.0,2,3932.5842696629215
3570,Kengeri Satellite Town,2 BHK,883.0,2.0,45.0,2,5096.262740656852
3571,Kengeri Satellite Town,3 BHK,1415.0,2.0,66.0,3,4664.310954063604
3572,Kengeri Satellite Town,1 BHK,930.0,1.0,30.0,1,3225.8064516129034
3573,Kengeri Satellite Town,3 BHK,1635.0,2.0,78.0,3,4770.642201834862
3574,Kengeri Satellite Town,2 BHK,1050.0,2.0,43.0,2,4095.238095238096
3575,Kengeri Satellite Town,2 BHK,1007.0,2.0,42.0,2,4170.8043694141015
3576,Kengeri Satellite Town,2 BHK,635.0,1.0,22.0,2,3464.566929133858
3577,Kengeri Satellite Town,2 BHK,818.0,2.0,26.0,2,3178.4841075794625
3578,Kengeri Satellite Town,2 BHK,1030.0,2.0,50.0,2,4854.368932038835
3579,Kengeri Satellite Town,2 Bedroom,1200.0,2.0,65.0,2,5416.666666666667
3580,Kengeri Satellite Town,2 BHK,795.0,2.0,32.0,2,4025.1572327044014
3581,Kengeri Satellite Town,2 BHK,1302.5,2.0,44.285,2,3400.0
3582,Kengeri Satellite Town,2 BHK,800.0,2.0,40.0,2,5000.0
3583,Kengeri Satellite Town,1 BHK,654.0,1.0,22.0,1,3363.9143730886854
3584,Kengeri Satellite Town,2 BHK,1060.0,2.0,42.0,2,3962.264150943396
3585,Kengeri Satellite Town,2 BHK,750.0,2.0,33.0,2,4400.0
3586,Kengeri Satellite Town,2 BHK,920.0,2.0,39.0,2,4239.130434782609
3587,Kengeri Satellite Town,2 BHK,985.0,2.0,42.0,2,4263.959390862944
3588,Kengeri Satellite Town,1 BHK,410.0,1.0,15.0,1,3658.536585365853
3589,Kengeri Satellite Town,2 BHK,1120.0,2.0,49.0,2,4375.0
3590,Kengeri Satellite Town,2 BHK,1110.0,2.0,43.0,2,3873.873873873874
3591,Kengeri Satellite Town,2 BHK,1170.0,2.0,50.0,2,4273.504273504273
3592,Kengeri Satellite Town,2 BHK,777.4,2.0,25.0,2,3215.8476974530486
3593,Kengeri Satellite Town,2 BHK,800.0,2.0,32.0,2,4000.0
3594,Kereguddadahalli,2 BHK,950.0,2.0,32.0,2,3368.421052631579
3595,Kereguddadahalli,3 BHK,1400.0,2.0,48.0,3,3428.5714285714284
3596,Kereguddadahalli,2 BHK,800.0,2.0,28.0,2,3500.0
3597,Kereguddadahalli,2 BHK,904.0,2.0,30.0,2,3318.5840707964608
3598,Kereguddadahalli,2 BHK,1000.0,2.0,30.0,2,3000.0
3599,Kereguddadahalli,3 BHK,1240.0,3.0,41.0,3,3306.451612903226
3600,Kereguddadahalli,1 BHK,600.0,1.0,19.5,1,3250.0
3601,Kereguddadahalli,2 BHK,1080.0,2.0,32.0,2,2962.962962962963
3602,Kereguddadahalli,2 BHK,1000.0,2.0,34.0,2,3400.0
3603,Kereguddadahalli,2 BHK,1015.0,2.0,35.0,2,3448.2758620689656
3604,Kodichikkanahalli,3 BHK,1190.0,2.0,57.0,3,4789.915966386555
3605,Kodichikkanahalli,2 BHK,995.0,2.0,41.0,2,4120.603015075377
3607,Kodichikkanahalli,3 BHK,1495.0,2.0,75.0,3,5016.722408026756
3608,Kodichikkanahalli,2 BHK,1125.0,2.0,52.0,2,4622.222222222223
3609,Kodichikkanahalli,2 BHK,1150.0,2.0,48.0,2,4173.913043478261
3610,Kodichikkanahalli,2 BHK,1070.0,2.0,43.0,2,4018.691588785047
3611,Kodichikkanahalli,3 BHK,1620.0,2.0,85.0,3,5246.913580246914
3612,Kodichikkanahalli,2 BHK,1026.0,2.0,45.0,2,4385.964912280701
3614,Kodichikkanahalli,1 BHK,450.0,1.0,18.0,1,4000.0
3615,Kodichikkanahalli,2 BHK,907.0,2.0,38.5,2,4244.7629547960305
3616,Kodichikkanahalli,2 BHK,1181.0,2.0,57.0,2,4826.418289585097
3617,Kodichikkanahalli,2 BHK,900.0,2.0,42.0,2,4666.666666666667
3618,Kodichikkanahalli,3 BHK,1400.0,3.0,66.0,3,4714.285714285715
3619,Kodichikkanahalli,2 BHK,976.0,2.0,50.0,2,5122.950819672131
3620,Kodichikkanahalli,5 Bedroom,2700.0,4.0,125.0,5,4629.62962962963
3621,Kodichikkanahalli,2 BHK,1299.0,2.0,58.0,2,4464.9730561970755
3622,Kodigehaali,2 BHK,1166.0,2.0,55.0,2,4716.981132075472
3623,Kodigehaali,3 BHK,1320.0,3.0,65.0,3,4924.242424242424
3624,Kodigehaali,2 BHK,1117.0,2.0,56.0,2,5013.428827215756
3625,Kodigehaali,2 BHK,1200.0,2.0,55.0,2,4583.333333333333
3626,Kodigehaali,2 BHK,1200.0,2.0,60.0,2,5000.0
3627,Kodigehaali,3 BHK,2120.0,3.0,177.0,3,8349.056603773584
3628,Kodigehaali,2 BHK,1013.0,2.0,51.0,2,5034.550839091808
3629,Kodigehaali,3 BHK,1324.0,3.0,65.0,3,4909.3655589123855
3630,Kodigehaali,2 BHK,965.0,2.0,38.0,2,3937.823834196891
3631,Kodigehaali,2 BHK,866.0,2.0,32.0,2,3695.150115473441
3632,Kodigehaali,3 BHK,1442.0,3.0,80.0,3,5547.850208044383
3633,Kodigehalli,2 BHK,1270.0,2.0,98.0,2,7716.535433070865
3634,Kodigehalli,2 BHK,1200.0,2.0,48.0,2,4000.0
3635,Kodigehalli,1 BHK,655.0,1.0,53.0,1,8091.603053435115
3636,Kodigehalli,3 BHK,1820.0,3.0,150.0,3,8241.758241758242
3637,Kodigehalli,2 BHK,635.0,1.0,28.0,2,4409.4488188976375
3638,Kodigehalli,3 Bedroom,1200.0,4.0,156.0,3,13000.0
3639,Kodihalli,4 BHK,3252.0,5.0,335.0,4,10301.353013530135
3640,Kodihalli,3 BHK,2700.0,4.0,270.0,3,10000.0
3641,Kodihalli,3 BHK,2392.0,4.0,260.0,3,10869.565217391304
3642,Kodihalli,3 BHK,2408.0,4.0,260.0,3,10797.34219269103
3643,Kodihalli,3 BHK,2500.0,4.0,260.0,3,10400.0
3644,Kodihalli,3 BHK,1620.0,3.0,130.0,3,8024.691358024691
3645,Kodihalli,4 BHK,3260.0,5.0,388.0,4,11901.840490797544
3646,Kodihalli,4 BHK,3197.0,5.0,335.0,4,10478.573662808883
3647,Kodihalli,2 BHK,1490.0,2.0,150.0,2,10067.114093959732
3648,Kogilu,3 BHK,1909.0,3.0,88.0,3,4609.743321110529
3649,Kogilu,2 BHK,1170.0,2.0,51.99,2,4443.589743589743
3650,Kogilu,2 Bedroom,650.0,2.0,28.0,2,4307.692307692308
3651,Kogilu,2 BHK,1140.0,2.0,50.66,2,4443.859649122807
3652,Kogilu,2 BHK,1200.0,2.0,53.33,2,4444.166666666667
3653,Kogilu,3 BHK,1934.0,3.0,150.0,3,7755.946225439505
3654,Kogilu,1 Bedroom,540.0,1.0,36.0,1,6666.666666666668
3655,Kogilu,3 BHK,1559.0,3.0,127.0,3,8146.247594611931
3656,Kogilu,2 BHK,1190.0,2.0,50.66,2,4257.142857142857
3657,Kogilu,2 BHK,1140.0,2.0,50.66,2,4443.859649122807
3658,Kogilu,3 BHK,1559.0,3.0,120.0,3,7697.241821680563
3659,Kogilu,1 BHK,700.0,1.0,30.84,1,4405.714285714285
3660,Kogilu,2 BHK,1250.0,2.0,55.55,2,4444.0
3661,Kogilu,2 BHK,1200.0,2.0,53.33,2,4444.166666666667
3662,Kogilu,2 BHK,952.0,2.0,49.0,2,5147.058823529413
3663,Kogilu,1 BHK,700.0,1.0,30.84,1,4405.714285714285
3664,Kogilu,2 BHK,1250.0,2.0,55.55,2,4444.0
3665,Kogilu,7 Bedroom,2456.0,7.0,85.0,7,3460.912052117264
3666,Kogilu,2 BHK,1140.0,2.0,50.66,2,4443.859649122807
3667,Kogilu,2 BHK,1140.0,2.0,50.66,2,4443.859649122807
3668,Konanakunte,3 BHK,2791.0,3.0,223.0,3,7989.967753493372
3669,Konanakunte,2 Bedroom,884.0,1.0,58.0,2,6561.0859728506775
